0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,5.591498480091299468e-10
5.811751283513976185e-01,6.482566162715814873e-01,6.708029348797571734e-01,6.393720534357028029e-01,6.814267177425389344e-01,6.354363942528483689e-01,6.248387256847954818e-01,6.190797429849408395e-01,6.052925881399054964e-01,4.300870095627599143e-01,6.135767911306228006e-01,5.591498480091299468e-10,nan
5.644419091081954720e-01,6.149989266766843210e-01,6.470661595061419913e-01,6.557257041982192947e-01,7.070041956918876602e-01,6.968027642311981351e-01,6.434772201854143114e-01,6.491252525002639828e-01,6.218078782383866798e-01,4.379864034417336738e-01,6.238436413778125633e-01,9.802109867770532165e-10,2.796221907252107730e-01
5.702224757558471691e-01,6.509552577509276627e-01,6.482786334379525561e-01,6.658867538581165757e-01,7.239019387053033938e-01,6.690139305005795567e-01,6.439778273357774641e-01,6.545415794075866156e-01,6.474613470517516234e-01,4.407669485088884231e-01,6.315006692312730152e-01,8.713865806777387431e-10,3.306047823211712144e-02
