3.492815494537353585e-03,4.722657203674316025e-03,5.894453525543213133e-03,7.908477783203124445e-03,9.925985336303710591e-03,1.181559085845947273e-02,1.428921461105346624e-02,1.684248447418212891e-02,1.979289531707763630e-02,2.317676305770874010e-02,6.193718671798706388e-02,1.813454651832580589e-01,3.314341735839843595e-01,9.927945947647094371e-01
3.566458225250244019e-03,5.206704139709472656e-03,6.466758251190185373e-03,8.490102291107177665e-03,1.050617933273315444e-02,1.255896329879760756e-02,1.455534458160400411e-02,1.842407941818237360e-02,2.111453533172607394e-02,2.432876110076904325e-02,6.030485630035400252e-02,2.499247145652770952e-01,4.203443336486816229e-01,1.438138971328735360e+00
4.043300151824951588e-03,5.243411064147949011e-03,9.039907455444336562e-03,1.111750364303588923e-02,1.457262516021728439e-02,1.807888984680175795e-02,2.173929452896118317e-02,2.526264190673828056e-02,3.096070528030395522e-02,3.769032716751098688e-02,8.813346385955810047e-02,2.715651082992553977e-01,4.334737610816955522e-01,8.691467785835266247e-01
7.621059417724609583e-03,8.763444423675537803e-03,1.042937517166137723e-02,1.252284765243530211e-02,1.506406784057617160e-02,1.821290016174316462e-02,2.107566356658935672e-02,2.454988002777099693e-02,2.933502435684203977e-02,7.248239755630493664e-02,1.429654574394225997e-01,2.844262719154357910e-01,1.173772120475768954e+00,1.601037013530731246e+00
