2.629499999999999886e+02,6.521799999999999500e+02,1.443329999999999927e+03,2.855019999999999982e+03,5.479430000000000291e+03,9.145399999999999636e+03,1.370336000000000058e+04,2.101977999999999884e+04,3.004427999999999884e+04,4.232983000000000175e+04
1.101299999999999955e+02,2.294000000000000057e+02,4.751399999999999864e+02,1.029599999999999909e+03,1.745599999999999909e+03,3.334079999999999927e+03,5.140970000000000255e+03,8.006859999999999673e+03,1.185870000000000073e+04,2.412431999999999971e+04
1.145300000000000011e+02,2.510900000000000034e+02,5.093999999999999773e+02,9.829099999999999682e+02,1.605450000000000045e+03,2.772860000000000127e+03,4.885560000000000400e+03,7.375310000000000400e+03,1.136251000000000022e+04,2.378993999999999869e+04
1.130100000000000051e+02,2.276399999999999864e+02,5.076499999999999773e+02,9.538999999999999773e+02,1.512859999999999900e+03,3.027000000000000000e+03,4.878699999999999818e+03,7.261460000000000036e+03,1.059177000000000044e+04,2.367224000000000160e+04
