4.324300000000000068e+02,6.362100000000000364e+02,9.442699999999999818e+02,1.358599999999999909e+03,1.743190000000000055e+03,2.314829999999999927e+03,2.813619999999999891e+03,3.293889999999999873e+03,3.987630000000000109e+03,4.785510000000000218e+03,1.019075000000000000e+04,2.420261000000000058e+04,4.534375000000000000e+04,7.225794999999999709e+04
1.976699999999999875e+02,3.000500000000000114e+02,4.323999999999999773e+02,6.219199999999999591e+02,8.802699999999999818e+02,1.135799999999999955e+03,1.463759999999999991e+03,1.682950000000000045e+03,2.116260000000000218e+03,2.571309999999999945e+03,5.932479999999999563e+03,1.475447999999999956e+04,2.797308000000000175e+04,4.456187999999999738e+04
1.995500000000000114e+02,3.017900000000000205e+02,4.080400000000000205e+02,6.105099999999999909e+02,8.643700000000000045e+02,1.120869999999999891e+03,1.462369999999999891e+03,1.654839999999999918e+03,2.086179999999999836e+03,2.473829999999999927e+03,5.944029999999999745e+03,1.452227000000000044e+04,2.814897000000000116e+04,4.462815000000000146e+04
1.993700000000000045e+02,3.105400000000000205e+02,4.075699999999999932e+02,5.973500000000000227e+02,8.838500000000000227e+02,1.146190000000000055e+03,1.446569999999999936e+03,1.674880000000000109e+03,2.087980000000000018e+03,2.498269999999999982e+03,5.648270000000000437e+03,1.384579999999999927e+04,2.684115000000000146e+04,4.264131999999999971e+04
