0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.267674349945875717e-13
5.428855537312398116e-01,5.283789943572091419e-01,5.420801253878657633e-01,5.422346533195937512e-01,4.950234914151641630e-01,5.093376187452209880e-01,4.797591714588324008e-01,4.890691553148404647e-01,4.692937910488184095e-01,4.626884072961920946e-01,4.178563893727155198e-01,3.903764924526735292e-01,3.830885182632666752e-01,3.832944333460885922e-01,4.739547711078372361e-01,2.267674349945875717e-13,nan
5.385380292764146981e-01,5.256440483488156179e-01,5.678778315524162235e-01,5.506330045635212667e-01,5.041447002334800143e-01,5.157873364350730183e-01,4.802531969491260488e-01,4.976031379311391944e-01,4.768371187898576835e-01,4.830582320379646633e-01,4.167230086107499565e-01,3.999709122280613594e-01,3.792094831150930045e-01,3.823773024283140809e-01,4.799040958928590395e-01,3.655045945528210764e-13,2.751526203243507759e-02
5.389542816178340967e-01,5.118907279043083403e-01,5.683755705465598496e-01,5.603194464890327575e-01,4.929697852787131573e-01,5.048491681894566874e-01,4.858687384934710640e-01,4.915191460552719716e-01,4.763857228479071448e-01,4.779511483624525048e-01,4.457454063734268557e-01,4.279212035396182667e-01,4.080518263266712520e-01,4.098736540408356444e-01,4.857625590046828479e-01,2.126283936633258320e-14,1.484644237191623702e-02
