8.929999999999999716e+00,6.799999999999999822e+00,7.139999999999999680e+00,9.140000000000000568e+00,7.410000000000000142e+00,8.630000000000000782e+00,8.009999999999999787e+00,7.459999999999999964e+00,6.179999999999999716e+00,5.740000000000000213e+00
2.687999999999999901e+01,3.210000000000000142e+01,3.571000000000000085e+01,4.332999999999999829e+01,4.764999999999999858e+01,5.360999999999999943e+01,5.839000000000000057e+01,6.071999999999999886e+01,6.451000000000000512e+01,6.535999999999999943e+01
2.687999999999999901e+01,3.210000000000000142e+01,3.571000000000000085e+01,4.332999999999999829e+01,4.764999999999999858e+01,5.360999999999999943e+01,5.839000000000000057e+01,6.071999999999999886e+01,6.451000000000000512e+01,6.535999999999999943e+01
2.687999999999999901e+01,3.210000000000000142e+01,3.571000000000000085e+01,4.332999999999999829e+01,4.764999999999999858e+01,5.360999999999999943e+01,5.839000000000000057e+01,6.071999999999999886e+01,6.451000000000000512e+01,6.535999999999999943e+01
