7.638044357299804410e-03,1.437477350234985310e-02,2.679644823074340751e-02,5.325294017791747797e-02,1.138620495796203586e-01,2.144107866287231490e-01,4.364433836936950639e-01,8.925111532211303933e-01,1.757452580928802410e+00,4.486824162006378458e+00
5.136346817016601909e-03,8.766887187957763186e-03,1.442977666854858461e-02,2.795749187469482450e-02,5.586529016494751199e-02,1.297995448112487793e-01,2.727173042297363348e-01,5.939255905151367143e-01,1.156702811717987167e+00,5.123235993385314657e+00
5.813016891479492500e-03,9.711458683013915461e-03,1.584562063217163225e-02,3.035374402999877971e-02,5.363541364669800054e-02,1.047622561454772949e-01,2.552177929878234885e-01,5.718197751045227539e-01,1.262226095199584952e+00,5.148829529285430695e+00
8.929140567779540738e-03,1.233180522918701089e-02,1.834634065628051869e-02,4.161564588546753235e-02,7.706570148468017134e-02,1.422589159011840854e-01,2.916634702682495139e-01,5.841382431983948020e-01,1.161376368999481157e+00,5.545151681900024165e+00
