4.128125214576721191e+01,4.038177680969238281e+01
1.957184076309204102e+00,8.100728988647460938e-01
8.970305919647216797e-01,8.600234985351562500e-01
1.310346221923828125e+01,1.122267889976501465e+01
1.636920690536499023e+00,1.183541059494018555e+00
1.270854949951171875e+00,8.108723163604736328e-01
2.773991823196411133e+00,2.151571035385131836e+00
1.754079055786132812e+01,8.347347736358642578e+00
6.411060571670532227e+00,2.976644754409790039e+00
1.539685249328613281e+00,8.877153396606445312e-01
1.142056703567504883e+00,5.174233913421630859e-01
1.780396461486816406e+00,8.015751838684082031e-01
2.347395420074462891e+00,7.497775554656982422e-01
1.681037902832031250e+00,6.475162506103515625e-01
8.996748924255371094e-01,4.602160453796386719e-01
1.467741489410400391e+00,7.072458267211914062e-01
2.244399070739746094e+00,1.447764158248901367e+00
1.262852430343627930e+00,8.854403495788574219e-01
2.932013273239135742e+00,2.813254833221435547e+00
1.358297824859619141e+00,1.051740884780883789e+00
1.596803665161132812e+00,6.455790996551513672e-01
1.217764854431152344e+00,4.918935298919677734e-01
1.014209032058715820e+00,3.450045585632324219e-01
5.785837650299072266e+00,4.918145418167114258e+00
1.400459051132202148e+00,2.701275348663330078e-01
1.895998239517211914e+00,1.232424259185791016e+00
9.512538909912109375e-01,3.988401889801025391e-01
1.057787656784057617e+00,8.891742229461669922e-01
1.566187381744384766e+00,1.326641798019409180e+00
1.240966081619262695e+00,7.050583362579345703e-01
3.087863922119140625e+00,2.048116207122802734e+00
6.940274238586425781e-01,5.328037738800048828e-01
1.589665174484252930e+00,7.277326583862304688e-01
4.039288997650146484e+00,2.965237855911254883e+00
8.357350826263427734e-01,2.781240940093994141e-01
8.116881847381591797e-01,4.382798671722412109e-01
3.024451971054077148e+00,1.132828712463378906e+00
1.888030767440795898e+00,1.000743865966796875e+00
2.488245010375976562e+00,1.030812740325927734e+00
1.080709218978881836e+00,4.072487354278564453e-01
1.015899419784545898e+00,5.701491832733154297e-01
1.575665473937988281e+00,1.420283794403076172e+00
8.906550407409667969e-01,5.939559936523437500e-01
9.440255165100097656e-01,2.230639457702636719e-01
6.911519527435302734e+00,1.354187583923339844e+01
6.421504974365234375e+00,2.670211315155029297e+00
5.361526489257812500e+00,3.123256683349609375e+00
8.429369688034057617e+00,7.299363374710083008e+00
4.770483016967773438e+00,2.568352699279785156e+00
2.443633151054382324e+01,2.629738664627075195e+01
9.300777673721313477e+00,5.460031270980834961e+00
2.562655210494995117e+00,4.236390590667724609e-01
8.197526216506958008e+00,8.612667083740234375e+00
1.499503612518310547e+00,7.030136585235595703e-01
9.547927379608154297e-01,6.690912246704101562e-01
1.508145809173583984e+00,1.255681991577148438e+00
1.272171735763549805e+00,6.206777095794677734e-01
3.385828971862792969e+00,1.723269462585449219e+00
1.109966516494750977e+00,4.541962146759033203e-01
7.194617033004760742e+00,5.399889230728149414e+00
3.217557191848754883e+00,2.433277368545532227e+00
7.498264312744140625e-01,4.738113880157470703e-01
1.996987342834472656e+00,1.314690828323364258e+00
1.590317726135253906e+00,9.743683338165283203e-01
9.214872169494628906e+01,3.000189995765686035e+01
4.555308103561401367e+00,2.111874341964721680e+00
7.022938728332519531e-01,4.660313129425048828e-01
8.073022603988647461e+00,4.886634826660156250e+00
5.595032453536987305e+00,5.569266557693481445e+00
4.017536640167236328e-01,1.482076644897460938e-01
1.850949525833129883e+00,7.279446125030517578e-01
1.261853218078613281e+00,1.379786968231201172e+00
1.034198999404907227e+00,3.909919261932373047e-01
5.895810127258300781e+00,2.709221124649047852e+00
1.705181360244750977e+00,4.366810321807861328e-01
1.133486270904541016e+00,4.072546958923339844e-01
6.967792510986328125e-01,1.874659061431884766e-01
5.359976530075073242e+00,2.300383567810058594e+00
7.474250793457031250e-01,3.216593265533447266e-01
1.321297407150268555e+00,7.998838424682617188e-01
8.140620231628417969e+00,3.558769941329956055e+00
1.741943836212158203e+00,5.403637886047363281e-01
1.651006698608398438e+00,1.027496576309204102e+00
1.465848922729492188e+00,7.126986980438232422e-01
4.676637649536132812e-01,2.500903606414794922e-01
8.168721199035644531e-01,2.839293479919433594e-01
1.459137201309204102e+00,5.861253738403320312e-01
7.525300502777099609e+00,4.471444606781005859e+00
3.634365081787109375e+00,2.762737035751342773e+00
2.502321481704711914e+00,1.274780511856079102e+00
3.445591211318969727e+00,7.491495609283447266e-01
7.376430034637451172e-01,4.664709568023681641e-01
3.455651521682739258e+00,2.317546606063842773e+00
4.095974683761596680e+00,1.776580095291137695e+00
5.522913932800292969e-01,2.773578166961669922e-01
1.590520858764648438e+00,5.002980232238769531e-01
2.102797985076904297e+00,1.467422962188720703e+00
3.401805639266967773e+00,2.609564304351806641e+00
1.916258096694946289e+00,1.053685188293457031e+00
1.586374998092651367e+00,3.732097148895263672e-01
