7.184798717498779297e-01,4.015295505523681641e-01
4.356882572174072266e-01,4.793324470520019531e-01
1.956176757812500000e-01,1.236615180969238281e-01
5.442261695861816406e-02,5.121874809265136719e-02
1.086342334747314453e-01,2.980422973632812500e-02
1.118035316467285156e-01,4.758048057556152344e-02
2.886509895324707031e-02,3.509306907653808594e-02
6.196761131286621094e-02,2.159404754638671875e-02
3.679485321044921875e-01,3.760766983032226562e-01
1.694947481155395508e+00,1.518330574035644531e-01
6.664245128631591797e-01,1.741230487823486328e-01
2.698254585266113281e-01,9.221267700195312500e-02
9.617710113525390625e-02,5.384445190429687500e-02
2.216846942901611328e-01,3.593783378601074219e-01
3.812999725341796875e-01,1.146018505096435547e-01
2.414846420288085938e-02,2.843379974365234375e-02
2.323913574218750000e-02,4.216742515563964844e-02
3.772974014282226562e-02,1.079392433166503906e-02
5.114674568176269531e-02,3.617095947265625000e-02
2.144320011138916016e-01,5.740857124328613281e-02
9.630441665649414062e-03,9.375810623168945312e-03
1.672482490539550781e-02,1.413750648498535156e-02
9.270453453063964844e-02,9.074759483337402344e-02
7.428414821624755859e-01,5.067448616027832031e-01
1.342005729675292969e-01,1.249606609344482422e-01
3.226196765899658203e-01,6.490445137023925781e-02
5.759243965148925781e-01,5.163428783416748047e-01
1.965570449829101562e-02,1.439046859741210938e-02
8.671638965606689453e-01,5.168671607971191406e-01
6.553673744201660156e-02,7.215642929077148438e-02
3.014326095581054688e-02,1.450681686401367188e-02
8.040666580200195312e-03,8.323669433593750000e-03
3.476142883300781250e-01,4.458272457122802734e-01
7.581949234008789062e-02,1.589939594268798828e-01
8.138844966888427734e-01,1.652981281280517578e+00
1.225798130035400391e-01,4.107093811035156250e-02
3.555226325988769531e-02,1.499700546264648438e-01
1.184191703796386719e-01,1.107401847839355469e-01
3.781056404113769531e-02,1.836133003234863281e-02
1.652293205261230469e-01,7.422971725463867188e-02
1.291041374206542969e-01,1.052839756011962891e-01
3.623175621032714844e-02,1.000523567199707031e-02
2.036746501922607422e+00,1.199274301528930664e+00
2.392816543579101562e-02,1.579999923706054688e-02
9.353661537170410156e-02,8.303928375244140625e-02
5.785121917724609375e-01,2.529137134552001953e-01
2.445106506347656250e-01,1.608021259307861328e-01
4.661917686462402344e-02,4.824566841125488281e-02
5.665619373321533203e-01,4.599771499633789062e-01
6.641707420349121094e-01,2.460646629333496094e-01
1.297335624694824219e-01,1.455190181732177734e-01
4.613349437713623047e-01,5.445904731750488281e-01
5.209660530090332031e-02,2.887082099914550781e-02
1.961300373077392578e-01,5.760574340820312500e-02
1.290698051452636719e-01,1.337633132934570312e-01
3.537724018096923828e-01,2.884714603424072266e-01
4.306554794311523438e-02,1.780295372009277344e-02
1.053974628448486328e-01,7.922554016113281250e-02
1.891639232635498047e-01,2.233147621154785156e-01
1.620364904403686523e+00,3.874013423919677734e-01
1.889774799346923828e-01,5.363249778747558594e-02
8.261706829071044922e-01,6.639008522033691406e-01
2.953815460205078125e-01,1.468074321746826172e-01
2.588519096374511719e+00,2.480463027954101562e+00
3.155817985534667969e-01,8.353590965270996094e-02
1.481559276580810547e-01,1.281900405883789062e-01
2.066183090209960938e-02,2.668809890747070312e-02
1.207668781280517578e-01,3.904104232788085938e-02
1.538591384887695312e-01,1.752281188964843750e-01
2.271175384521484375e-02,1.654577255249023438e-02
9.154558181762695312e-02,1.088297367095947266e-01
2.795743942260742188e-02,9.773492813110351562e-03
3.161525726318359375e-01,3.370165824890136719e-01
3.419780731201171875e-02,3.529524803161621094e-02
9.017705917358398438e-03,1.516222953796386719e-02
2.870652437210083008e+00,1.958345174789428711e+00
3.750247955322265625e-01,3.609383106231689453e-01
4.801607131958007812e-02,2.081465721130371094e-02
1.190002679824829102e+00,1.559482574462890625e+00
1.489689350128173828e-01,4.116272926330566406e-01
1.444044113159179688e-01,1.061434745788574219e-01
1.441786289215087891e-01,1.321625709533691406e-01
1.241087913513183594e-02,1.312518119812011719e-02
1.622335910797119141e-01,5.668878555297851562e-02
1.681213378906250000e-01,1.040778160095214844e-01
1.062617301940917969e-01,7.187104225158691406e-02
5.327844619750976562e-02,1.957850456237792969e-01
5.499005317687988281e-01,4.426751136779785156e-01
2.162408828735351562e-02,3.765273094177246094e-02
6.699538230895996094e-02,5.234360694885253906e-02
4.989881515502929688e-01,3.855841159820556641e-01
1.642986774444580078e+00,7.409732341766357422e-01
1.993205547332763672e-01,9.805297851562500000e-02
6.385922431945800781e-02,1.517677307128906250e-02
9.825420379638671875e-02,8.535385131835937500e-02
7.663273811340332031e-01,3.557298183441162109e-01
1.608765125274658203e-01,1.099536418914794922e-01
2.757081985473632812e-01,9.418678283691406250e-02
3.186736106872558594e-01,8.174977302551269531e-01
3.376178741455078125e-01,7.047653198242187500e-02
