8.129700000000000000e+04
3.156000000000000000e+03
1.007800000000000000e+04
2.058400000000000000e+04
1.356000000000000000e+03
3.398000000000000000e+03
6.670000000000000000e+02
5.536000000000000000e+03
3.049200000000000000e+04
3.263000000000000000e+03
8.608000000000000000e+03
4.690000000000000000e+03
6.396000000000000000e+03
7.911000000000000000e+03
6.066000000000000000e+03
1.978600000000000000e+04
3.099000000000000000e+03
3.013000000000000000e+03
6.004000000000000000e+03
4.529500000000000000e+04
4.171000000000000000e+03
1.989400000000000000e+04
1.732000000000000000e+03
7.440600000000000000e+04
3.136000000000000000e+03
1.738700000000000000e+04
3.433900000000000000e+04
8.417000000000000000e+03
4.669700000000000000e+04
8.543000000000000000e+03
3.986000000000000000e+03
1.049200000000000000e+04
7.074000000000000000e+03
3.992300000000000000e+04
1.133000000000000000e+03
7.380000000000000000e+03
6.606000000000000000e+03
2.434200000000000000e+04
1.181900000000000000e+04
1.846700000000000000e+04
7.444000000000000000e+03
2.691000000000000000e+03
2.069000000000000000e+04
7.422000000000000000e+03
3.630000000000000000e+03
2.038300000000000000e+04
1.304600000000000000e+04
1.608000000000000000e+03
8.787000000000000000e+03
1.819300000000000000e+04
7.961000000000000000e+03
2.701600000000000000e+04
2.514400000000000000e+04
1.318600000000000000e+04
1.957000000000000000e+03
3.911700000000000000e+04
3.404000000000000000e+03
6.570000000000000000e+03
4.384000000000000000e+03
8.616000000000000000e+03
3.727900000000000000e+04
3.775200000000000000e+04
8.460000000000000000e+02
3.981000000000000000e+03
7.285000000000000000e+03
1.155700000000000000e+04
7.584000000000000000e+04
7.114000000000000000e+03
7.870000000000000000e+03
3.380700000000000000e+04
2.151000000000000000e+03
1.995000000000000000e+03
1.246300000000000000e+04
6.800000000000000000e+03
9.027000000000000000e+03
2.025800000000000000e+04
2.671000000000000000e+03
4.608000000000000000e+03
9.710000000000000000e+02
1.455000000000000000e+03
2.320000000000000000e+04
7.056000000000000000e+03
1.453000000000000000e+03
3.428000000000000000e+03
2.415600000000000000e+04
2.291000000000000000e+03
2.519200000000000000e+04
2.444300000000000000e+04
4.889000000000000000e+03
1.649000000000000000e+03
6.538000000000000000e+03
1.249600000000000000e+04
2.708700000000000000e+04
3.321000000000000000e+03
1.007000000000000000e+04
6.880000000000000000e+03
7.187000000000000000e+03
2.064000000000000000e+03
1.013000000000000000e+03
3.071000000000000000e+03
